66,66,66,66,66,67,67,67,67,67,67,68,68,68,69,69,69,69,70,70,70,70,72,72,73,73,73,73,73,74,71,70,70,69,69,68,68,67,66,65,64,64,63,62,61,60,59,58,58,55,55,55,55,54,48,48,48,48,48,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,47,47,47,47,47,47
66,66,66,66,66,66,67,67,67,67,67,68,68,68,69,69,69,69,70,70,70,70,72,73,73,73,73,73,73,74,71,70,70,70,69,68,68,67,66,65,64,63,62,61,60,60,59,58,57,55,55,54,54,54,48,48,48,48,48,48,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,47,47,47,47,47,47,47
66,66,66,66,66,66,66,67,67,67,67,68,68,68,69,69,69,70,70,70,70,70,72,73,73,73,73,73,74,74,71,71,70,70,69,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,54,54,53,48,48,48,48,48,48,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47
66,66,66,66,66,66,66,66,67,67,67,67,68,68,69,69,69,70,70,70,70,70,72,73,73,73,73,73,74,74,71,71,71,70,70,69,68,67,66,65,64,63,62,61,60,59,58,57,57,54,54,53,53,53,48,48,48,48,48,48,48,49,49,49,49,49,49,48,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47
66,66,66,66,66,66,66,66,66,67,67,67,68,68,69,69,70,70,70,70,71,71,72,73,73,73,73,74,74,74,72,71,71,70,70,69,68,68,67,66,64,63,62,61,60,58,57,56,56,55,53,53,52,52,52,48,48,48,48,48,48,49,49,49,49,49,49,48,48,48,48,48,48,47,47,47,47,47,47,47,47,47,47
66,66,65,65,66,66,66,66,66,66,67,67,68,68,69,69,70,70,71,71,71,71,73,73,73,73,73,74,74,74,72,72,71,71,70,69,69,68,67,66,64,63,62,61,59,58,57,56,56,55,53,52,52,52,52,48,48,48,48,48,48,49,49,49,49,49,49,48,48,48,48,48,48,47,47,47,47,47,47,46,46,46,46
65,65,65,65,65,65,65,66,66,66,67,67,68,68,69,69,70,70,71,71,71,71,73,73,73,73,73,74,74,74,72,72,71,71,70,70,69,68,67,66,65,63,62,60,59,58,57,56,55,54,52,52,51,51,51,48,48,48,48,48,48,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,46,46,46,46,46,46
65,65,65,65,65,65,65,65,66,66,66,67,67,68,69,70,70,71,71,71,71,72,72,73,73,73,73,74,74,74,72,72,72,71,71,70,69,68,67,66,65,63,62,60,59,57,57,55,54,53,53,51,51,51,50,48,48,48,48,48,48,49,49,49,49,49,49,49,48,48,48,48,47,47,47,46,46,46,46,46,46,46,46
65,65,65,65,65,65,65,65,65,66,66,67,67,68,69,70,70,71,71,72,72,72,72,73,73,73,73,74,75,75,75,72,72,72,71,71,70,69,68,66,65,64,62,60,58,58,56,55,54,53,52,50,50,50,50,47,48,48,48,48,48,49,49,49,49,49,49,49,48,48,48,48,47,47,46,46,46,46,46,46,46,46,46
65,65,65,65,65,64,65,65,65,65,66,66,67,68,69,70,71,71,72,72,72,72,72,73,73,73,73,74,75,75,75,73,72,72,72,71,70,69,68,67,65,64,62,60,58,57,56,54,53,52,51,50,49,49,49,50,48,48,48,48,48,49,49,49,49,49,49,49,48,48,48,47,47,47,46,46,46,46,45,45,45,46,46
