67,67,67,67,67,67,67,67,67,68,68,68,68,69,69,69,70,70,70,70,70,70,73,73,73,73,74,74,74,74,71,71,70,70,69,69,68,67,67,66,65,64,63,62,61,61,60,59,58,56,56,55,55,55,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48
66,67,67,67,67,67,67,67,67,68,68,68,68,69,69,69,70,70,70,70,71,71,73,73,73,73,74,74,74,74,71,71,71,70,70,69,68,67,67,66,65,64,63,62,61,60,59,58,58,56,55,55,55,55,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48
66,66,66,66,66,67,67,67,67,67,68,68,68,69,69,69,70,70,70,71,71,71,73,73,73,73,74,74,74,74,72,71,71,70,70,69,69,68,67,66,65,64,63,62,61,60,59,58,57,55,55,54,54,54,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48
66,66,66,66,66,66,67,67,67,67,68,68,68,69,69,70,70,70,71,71,71,71,73,73,73,74,74,74,74,74,72,72,71,71,70,69,69,68,67,66,65,64,63,62,60,59,58,57,57,55,54,54,54,54,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,48,48,48,48
66,66,66,66,66,66,66,67,67,67,67,68,68,69,69,70,70,70,71,71,71,71,73,73,73,74,74,74,74,74,72,72,71,71,70,70,69,68,67,66,65,64,63,61,60,59,58,57,57,56,54,53,53,53,53,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,48,48,47,47,47,47,47
66,66,66,66,66,66,66,66,67,67,67,68,68,69,69,70,70,71,71,71,71,72,73,73,73,74,74,74,74,75,72,72,72,71,71,70,69,68,67,66,65,64,63,61,60,59,57,57,56,55,53,53,53,52,52,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,48,47,47,47,47,47,47,47
66,66,66,66,66,66,66,66,66,67,67,68,68,69,69,70,70,71,71,72,72,72,73,73,74,74,74,74,74,75,73,72,72,71,71,70,69,69,68,66,65,64,62,61,60,58,58,57,56,55,53,52,52,52,52,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,48,48,47,47,47,47,47,47,47,47
66,66,65,65,65,65,66,66,66,66,67,67,68,69,69,70,71,71,72,72,72,72,72,73,74,74,74,74,75,75,73,73,72,72,71,71,70,69,68,67,65,64,62,61,59,58,57,56,55,54,53,52,51,51,51,48,48,49,49,49,49,49,49,49,50,49,49,49,49,49,48,48,48,48,47,47,47,47,47,47,47,47,47
66,65,65,65,65,65,65,65,66,66,66,67,68,69,69,70,71,72,72,72,72,73,72,73,74,74,74,74,75,75,76,73,73,72,72,71,70,69,68,67,65,64,62,61,59,58,57,55,54,53,53,51,51,51,51,48,48,49,49,49,49,49,49,50,50,50,50,49,49,49,48,48,48,48,47,47,47,47,47,46,46,46,47
65,65,65,65,65,65,65,65,65,66,66,67,68,69,69,70,71,72,72,73,73,73,73,74,74,74,74,75,75,75,76,73,73,73,72,71,71,70,69,67,66,64,63,61,59,58,56,55,54,53,52,50,50,50,50,50,48,48,49,49,49,49,50,50,50,50,50,49,49,49,48,48,48,47,47,47,46,46,46,46,46,46,46
65,65,65,65,65,65,65,65,65,65,66,66,67,68,69,71,71,72,73,73,73,73,73,74,74,74,74,75,75,76,76,74,73,73,73,72,71,70,69,68,66,64,63,61,59,58,56,54,53,52,51,50,49,49,49,50,48,48,49,49,49,49,50,50,50,50,50,49,49,49,48,48,47,47,47,46,46,46,46,46,46,46,46
65,65,65,65,64,64,64,64,64,65,65,66,67,68,69,71,72,72,73,73,73,73,73,74,74,74,74,75,75,76,76,74,74,74,73,73,72,71,70,68,67,65,63,61,59,58,56,54,52,51,50,50,49,49,49,49,50,48,49,49,49,49,50,50,50,50,50,50,49,49,48,48,47,47,46,46,46,46,46,46,46,46,46
65,65,65,64,64,64,64,64,64,64,65,66,67,68,69,71,72,73,73,73,74,74,73,74,74,74,75,75,75,76,76,77,74,74,74,73,72,72,70,69,67,65,63,62,60,58,56,54,52,51,50,49,49,48,48,49,49,48,49,49,49,50,50,50,50,50,50,50,49,49,48,48,47,47,46,46,45,45,45,45,45,45,46
65,65,65,64,64,64,64,64,64,64,65,66,67,68,69,71,72,73,73,74,74,74,73,74,74,74,75,75,75,76,77,77,75,75,74,74,73,72,71,70,68,66,64,62,60,58,55,53,52,50,49,48,48,48,48,48,49,50,49,49,49,50,50,50,50,50,50,50,50,49,48,48,47,46,46,45,45,45,45,45,45,45,45
65,65,64,64,64,64,64,63,64,64,64,65,67,68,69,70,72,73,73,74,74,74,73,74,74,74,75,75,76,76,77,77,76,75,75,75,74,73,72,71,69,67,65,63,60,58,56,53,51,50,49,48,48,48,48,48,49,50,49,49,49,50,50,51,51,51,51,50,50,49,48,48,47,46,45,45,45,44,44,45,45,45,45
65,65,64,64,64,64,63,63,63,64,64,65,66,68,69,70,71,72,73,73,74,73,73,74,74,74,75,75,76,77,77,78,78,76,76,76,75,74,73,72,70,68,66,63,61,58,56,54,52,50,49,48,47,47,48,48,49,50,51,49,50,50,51,51,51,51,51,51,50,49,49,48,47,46,45,45,44,44,44,44,44,45,45
65,65,64,64,64,64,63,63,63,64,64,65,66,68,69,70,71,72,73,73,73,73,74,74,74,74,75,76,76,77,78,78,79,77,77,77,76,75,74,73,71,69,67,64,62,59,56,54,52,50,49,48,47,47,48,48,49,50,52,49,50,51,51,51,52,52,51,51,50,50,49,48,47,46,45,44,44,44,44,44,44,44,45
65,65,64,64,64,64,64,64,64,64,65,65,66,67,69,70,71,71,72,73,73,73,74,74,74,75,75,76,77,77,78,79,79,78,78,78,77,76,75,74,72,70,68,65,63,60,57,55,53,51,49,48,48,48,48,49,50,51,52,53,50,51,52,52,52,52,52,52,51,50,49,48,47,45,45,44,43,43,43,44,44,44,45
65,65,65,64,64,64,64,64,64,64,65,66,66,67,68,69,70,71,71,72,72,72,74,74,74,75,75,76,77,78,79,79,80,79,79,79,78,78,77,75,74,71,69,66,64,61,58,56,54,52,50,49,48,48,49,49,50,52,53,54,51,52,52,53,53,53,53,52,52,51,50,48,47,45,44,44,43,43,43,44,44,44,45
65,65,65,65,64,64,64,64,64,65,65,66,67,67,68,69,70,70,71,71,72,72,74,74,74,75,76,76,77,78,79,80,81,82,82,80,79,79,78,77,75,73,70,68,65,62,60,57,55,53,52,51,49,49,50,50,51,53,54,55,56,52,53,53,54,54,54,53,53,52,50,49,47,46,44,44,43,43,43,43,44,44,45
65,65,65,65,65,65,65,65,65,65,66,66,67,68,68,69,69,70,70,71,71,73,73,74,74,75,76,77,78,79,80,80,81,82,82,82,80,80,79,78,76,74,71,69,66,64,61,59,57,55,53,52,51,51,51,52,53,54,55,56,57,53,54,54,54,55,55,54,54,53,51,50,48,46,45,44,43,43,43,44,44,44,45
65,65,65,65,65,65,65,65,65,66,66,67,67,68,68,68,69,69,70,70,70,73,73,74,74,75,76,77,78,79,80,81,82,82,82,82,81,81,80,78,77,75,72,70,68,65,63,60,58,57,55,54,52,52,53,53,54,55,56,57,58,59,54,55,55,56,56,55,55,54,52,51,49,47,45,44,44,43,44,44,44,45,45
66,65,65,65,65,65,65,65,66,66,66,67,67,68,68,68,69,69,69,69,70,73,73,74,74,75,76,77,78,79,80,81,82,82,83,83,82,81,81,79,78,76,73,71,69,67,64,62,60,59,58,57,54,54,55,55,56,57,58,59,59,60,55,56,57,57,57,57,56,55,54,52,50,48,46,45,44,44,44,44,45,45,45
66,66,66,66,66,66,66,66,66,66,67,67,67,68,68,68,68,68,69,69,69,72,73,74,74,75,76,77,79,80,81,81,82,83,83,83,82,82,81,80,78,76,74,72,70,68,66,64,63,61,60,59,57,57,57,57,58,59,59,60,60,61,61,57,58,58,58,58,58,57,55,53,51,49,47,46,45,45,45,45,45,45,46
66,66,66,66,66,66,66,66,66,67,67,67,67,68,68,68,68,68,68,69,71,72,72,73,74,75,76,77,79,80,81,82,82,83,83,83,83,82,81,80,79,77,75,73,71,69,68,66,65,64,63,62,59,59,59,60,60,60,61,61,61,62,62,58,58,59,59,59,59,58,57,55,53,51,49,47,46,46,46,46,46,46,46
66,66,66,66,66,66,66,66,67,67,67,67,68,68,68,68,68,68,68,68,70,71,72,73,74,75,76,78,79,80,81,82,82,83,83,83,83,82,81,80,79,77,75,73,72,70,69,68,67,66,65,65,62,62,62,62,62,62,62,62,62,62,62,62,59,60,60,60,60,59,58,56,54,52,50,49,48,47,47,46,46,46,47
66,66,66,66,66,66,66,67,67,67,67,67,68,68,68,68,68,68,68,68,70,71,72,73,74,75,76,77,79,80,81,82,82,83,83,83,83,83,82,82,82,81,81,81,73,72,70,69,69,68,68,65,65,64,64,64,64,64,64,63,63,63,62,62,62,62,62,62,61,61,60,59,57,55,53,52,50,49,49,49,49,49,49
66,66,66,66,66,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,70,71,72,73,74,75,76,77,79,80,81,82,82,82,83,83,83,82,82,82,82,81,81,81,81,80,72,71,70,69,69,69,67,67,67,66,66,66,65,64,64,63,63,63,62,62,62,62,62,61,61,60,58,56,55,53,52,51,50,50,50,50,50
66,66,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,69,70,71,71,73,74,75,76,77,78,80,81,81,82,82,82,82,82,82,82,82,81,81,81,81,80,80,80,71,71,71,71,71,70,69,69,69,68,67,66,65,65,64,63,63,62,62,62,62,62,62,61,60,59,57,56,54,53,52,51,51,51,50,50
67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,69,70,70,71,72,73,75,76,77,79,80,80,81,81,82,82,82,82,82,82,81,81,81,81,80,80,80,80,80,73,73,73,74,72,72,71,71,70,69,68,66,65,64,64,63,62,62,62,62,62,62,61,60,59,58,57,55,54,53,52,52,51,51,51
67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,69,70,70,71,72,73,75,76,77,78,79,80,80,81,81,81,82,82,81,81,81,81,80,80,80,80,80,80,80,74,75,75,75,76,74,73,73,72,70,69,68,66,65,64,63,62,62,62,62,62,62,61,60,60,58,57,56,55,54,53,53,52,52,52
67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,69,70,70,71,72,73,74,76,77,78,79,80,80,80,81,81,81,81,81,81,80,80,80,80,80,80,80,80,80,75,76,76,77,77,76,75,74,73,72,70,69,67,66,64,64,63,62,62,62,62,61,61,60,60,59,58,57,56,55,54,54,53,53,53
67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,69,69,70,71,71,72,73,75,76,77,78,79,79,80,80,80,81,81,81,80,80,80,80,80,80,80,80,80,80,80,80,77,77,78,78,77,77,76,75,73,71,70,68,66,65,64,63,62,62,62,62,61,61,61,60,59,58,57,56,56,55,54,54,54,53
67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,69,69,70,71,71,72,74,75,76,77,78,78,79,79,79,83,82,80,80,80,80,80,79,79,79,79,79,79,80,80,80,78,78,79,79,79,78,77,76,74,73,71,69,67,66,64,63,63,62,62,62,62,61,61,60,59,59,58,57,56,56,55,55,54,54
67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,69,70,70,75,76,78,74,75,76,77,77,78,78,84,83,83,82,80,80,79,79,79,79,79,79,79,79,79,79,80,80,80,79,79,80,80,79,79,77,75,73,72,70,68,66,65,64,63,63,62,62,62,61,61,60,60,59,58,57,57,56,56,55,55,55
67,67,67,67,67,67,67,67,68,67,68,68,68,68,68,68,68,71,72,74,75,76,77,79,80,75,76,77,77,78,85,84,83,83,82,81,79,79,79,79,79,79,79,79,79,79,79,80,80,80,79,80,80,80,80,79,78,76,74,72,70,69,67,66,64,64,63,62,62,62,61,61,60,60,59,58,58,57,57,56,56,55,55
67,67,67,67,67,67,67,67,68,68,68,68,68,68,70,71,72,72,74,75,76,77,78,80,81,82,76,77,77,86,85,84,83,83,82,81,79,79,78,78,78,78,78,79,79,79,79,79,80,80,79,80,80,80,80,79,79,78,77,73,71,69,68,66,65,64,63,63,62,62,61,61,60,60,59,59,58,58,57,57,56,56,56
67,67,67,67,67,67,67,67,68,68,71,71,71,71,71,72,73,74,75,76,77,78,80,81,82,83,76,87,87,86,85,84,84,83,82,81,80,78,78,78,78,78,78,78,79,79,79,79,80,80,80,80,80,80,80,79,79,78,77,75,71,70,68,67,65,64,64,63,63,62,62,61,61,60,60,59,59,58,58,57,57,56,56
67,67,67,67,67,67,72,72,72,72,72,72,72,72,72,73,73,76,77,78,79,80,81,82,82,83,84,88,88,87,86,85,84,83,82,81,80,79,78,78,78,78,78,78,79,79,79,81,81,81,80,80,80,80,79,79,78,78,77,76,74,70,69,67,66,65,64,63,63,62,62,61,61,60,60,59,59,58,58,58,57,57,57
67,67,67,72,72,72,72,72,72,72,73,73,73,73,73,74,77,77,78,79,80,82,82,83,84,85,85,89,88,87,87,85,84,83,82,81,80,79,78,78,78,78,78,78,80,81,81,81,81,81,81,80,79,79,79,79,78,78,77,76,74,73,72,68,66,65,65,64,63,63,62,62,61,61,60,60,59,59,58,58,58,57,57
73,73,73,73,73,73,73,73,73,73,73,74,74,74,75,75,78,79,80,80,81,82,83,84,85,86,86,90,89,88,87,86,85,84,82,81,80,79,78,78,78,78,79,79,80,81,81,82,82,81,81,81,81,79,79,78,78,77,77,76,75,74,72,68,67,66,65,64,63,63,62,62,61,61,60,60,59,59,59,58,58,58,57
73,73,73,73,73,74,74,74,74,74,74,75,75,75,76,76,80,80,81,82,83,84,85,86,87,88,88,91,90,89,88,87,86,84,83,81,80,79,79,78,78,78,79,80,81,81,82,82,82,82,82,81,81,81,79,78,78,77,76,76,75,74,73,72,67,66,65,64,64,63,63,62,62,61,61,60,60,59,59,59,58,58,58
74,74,74,74,74,74,74,75,75,75,75,76,76,77,77,78,81,81,83,84,85,86,87,88,89,89,90,90,92,91,90,88,87,85,83,84,82,81,80,79,79,79,80,80,81,82,82,83,83,83,82,82,82,82,82,78,77,77,76,76,75,74,73,72,67,66,65,65,64,63,63,62,62,61,61,60,60,60,59,59,59,58,58
74,74,74,75,75,75,75,75,76,76,76,77,77,78,79,81,82,83,84,85,86,88,89,90,90,91,91,92,93,92,91,90,91,89,87,85,84,82,81,80,79,80,80,81,82,83,83,84,84,83,83,83,83,82,82,83,77,77,76,75,75,74,77,76,75,67,66,65,64,64,63,63,62,62,61,61,60,60,60,59,59,59,58
75,75,75,75,75,76,76,76,76,77,77,78,78,79,82,83,84,85,86,87,88,89,90,91,92,93,93,93,95,96,95,94,93,91,89,87,85,84,83,82,82,81,82,82,83,84,84,85,85,84,84,84,84,83,83,83,83,77,80,80,79,78,78,77,76,75,66,65,64,64,63,63,62,62,61,61,61,60,60,59,59,59,59
75,75,76,76,76,76,76,77,77,78,78,79,80,80,83,84,85,86,87,88,90,91,92,93,94,95,95,99,98,98,97,96,94,92,91,89,87,86,85,85,84,83,83,84,85,85,86,86,86,86,85,85,85,84,84,84,84,81,81,80,80,79,78,78,77,76,66,65,65,64,64,63,63,62,62,61,61,60,60,60,59,59,59
76,76,76,76,77,77,77,78,78,79,79,80,81,84,84,85,86,87,89,90,91,92,93,95,95,96,97,100,100,99,98,97,96,94,93,91,89,88,87,87,87,87,86,86,87,87,87,87,87,87,87,86,86,85,85,85,85,85,82,81,80,80,79,78,78,77,76,66,65,64,64,63,63,62,62,61,61,61,60,60,60,59,59
76,76,77,77,77,78,78,78,79,80,80,81,82,85,86,86,88,89,90,91,92,94,95,96,97,98,101,101,101,100,100,99,97,96,94,93,92,91,90,90,90,90,88,89,89,89,89,89,89,88,88,87,87,87,86,86,86,86,82,82,81,80,80,79,78,78,77,77,65,64,64,63,63,63,62,62,61,61,61,60,60,60,59
