70134000,70134200,70140050,70140200,70140300,70140350,70140420,70140450,70140500,70140550,70140600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999091,0.0,0.150000000000091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999091,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0999999999999091,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.59999999999991,10.0,15.9000000000001,0.900000000000091,0.0,13.0999999999999,1.54999999999995,1.90000000000009,1.09999999999991,0.0,0.0
0.200000000000045,0.599999999999909,2.09999999999991,13.7,3.40000000000009,0.900000000000091,1.54999999999995,13.0,1.10000000000014,0.0,1.90000000000009
0.133333333333439,0.0999999999999091,0.75,0.900000000000091,8.5,0.599999999999909,0.299999999999955,0.266666666666652,1.0,0.950000000000045,1.09999999999991
0.133333333333212,0.100000000000136,0.75,0.899999999999864,0.25,0.600000000000136,0.300000000000182,0.266666666666652,1.0,0.950000000000045,1.10000000000014
0.133333333333439,0.0,0.0,0.900000000000091,0.25,0.599999999999909,0.299999999999955,0.266666666666652,0.0,0.0,1.09999999999991
0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999091,0.066666666666606,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666668334,0.0,0.0999999999999091,0.0
0.0,0.0,0.0,0.0,0.0,0.0999999999999091,0.0,0.066666666666606,0.0,0.0,0.0
0.0,0.0,0.133333333333439,0.0999999999999091,0.0,0.5,0.0,0.233333333333348,0.0,0.0,0.0
0.299999999999955,0.0,0.133333333333212,0.100000000000136,0.0,0.5,0.0,0.233333333333348,0.0,0.0,0.0
